protocolo;numero_licitacao;modalidade;cd_ugestora;valor_licitado;ano_homologacao;cnpj_proponente;valor_proposta;situacao_proposta
Doc. 12783/19;00021/2019;Pregao Presencial;201089;7027940;2019;2,32303E+12;21765000;Vencedora
Doc. 12783/19;00021/2019;Pregao Presencial;201089;7027940;2019;1,77925E+13;22700000;Perdedora
Doc. 12786/19;00022/2019;Pregao Presencial;201089;1750000;2019;1,11102E+13;288600;Vencedora
Doc. 12786/19;00022/2019;Pregao Presencial;201089;7027940;2019;1,7572E+13;1045000;Vencedora
Doc. 12786/19;00022/2019;Pregao Presencial;201089;3600000;2019;2,90487E+13;340000;Vencedora
Doc. 12792/20;00023/2020;Pregao Presencial;201127;90000;2020;2,71332E+13;10075000;Vencedora
Doc. 12793/20;00005/2020;Pregao Presencial;201081;90000;2020;2,91213E+12;8555000;Vencedora
Doc. 12800/19;00021/2019;Pregao Presencial;201141;48538637;2019;1,67474E+13;8600000;Vencedora
Doc. 12801/20;00003/2020;Pregao Presencial;603200;4328171;2020;7,27231E+12;2962700;Vencedora
Doc. 12801/20;00003/2020;Pregao Presencial;603200;4328171;2020;3,28361E+13;3422000;Vencedora
Doc. 12802/19;00022/2019;Pregao Presencial;201141;59587894;2019;3,51735E+12;28164000;Perdedora
Doc. 12802/19;00022/2019;Pregao Presencial;201141;59587894;2019;9,35843E+12;19972220;Vencedora
Doc. 12802/19;00022/2019;Pregao Presencial;201141;1095000;2019;1,3259E+13;25730000;Perdedora
Doc. 12802/19;00022/2019;Pregao Presencial;201141;48538637;2019;2,41192E+13;30751200;Perdedora
Doc. 12808/19;00023/2019;Pregao Presencial;201141;59587894;2019;3,01898E+13;3630000;Vencedora
Doc. 12819/19;00025/2019;Pregao Presencial;201141;59587894;2019;1,45937E+13;2150000;Vencedora
Doc. 12828/19;00001/2019;Chamada Publica;201034;70975132;2019;2,48548E+12;2700000;Vencedora
Doc. 12829/20;00012/2020;Pregao Presencial;201009;846045;2020;2,70524E+13;3500000;Vencedora
Doc. 12830/19;00016/2019;Pregao Presencial;201101;12460000;2019;1,035E+12;30400700;Vencedora
Doc. 12830/19;00016/2019;Pregao Presencial;201101;12460000;2019;4,67912E+12;21268637;Vencedora
Doc. 12830/19;00016/2019;Pregao Presencial;201101;77600000;2019;7,23965E+12;14453000;Vencedora
Doc. 12830/19;00016/2019;Pregao Presencial;201101;70975132;2019;8,4491E+12;10061000;Vencedora
Doc. 12830/19;00016/2019;Pregao Presencial;201101;12460000;2019;1,14274E+13;9528000;Vencedora
Doc. 12830/19;00016/2019;Pregao Presencial;201101;12460000;2019;1,44026E+13;13429000;Vencedora
Doc. 12830/19;00016/2019;Pregao Presencial;201101;70975132;2019;2,10628E+13;17190300;Vencedora
Doc. 12830/19;00016/2019;Pregao Presencial;201101;5520000;2019;2,73242E+13;8920000;Vencedora
Doc. 12830/19;00016/2019;Pregao Presencial;201101;70975132;2019;4,09641E+13;14793500;Vencedora
Doc. 12831/20;00004/2020;Pregao Presencial;603200;500000;2020;1,54406E+13;17050000;Vencedora
Doc. 12835/20;00013/2020;Pregao Presencial;201009;175000;2020;7,49469E+12;3840000;Vencedora
Doc. 12840/20;00004/2020;Pregao Presencial;201180;16605000;2020;3,57152E+13;14673333;Vencedora
Doc. 12858/20;00012/2020;Pregao Presencial;201200;16605000;2020;1,11795E+13;4226500;Vencedora
Doc. 12860/20;00013/2020;Pregao Presencial;201034;16605000;2020;3,09257E+12;4756500;Vencedora
Doc. 12862/20;01035/2019;Pregao Presencial;602135;16605000;2019;2,80882E+13;40825000;Vencedora
Doc. 12863/20;00005/2020;Pregao Presencial;201215;16605000;2020;1,53184E+13;40440000;Vencedora
Doc. 12863/20;00005/2020;Pregao Presencial;201215;16605000;2020;3,39894E+13;29577000;Vencedora
Doc. 12865/20;00014/2020;Pregao Presencial;201034;16142000;2020;1,10807E+13;3850000;Perdedora
Doc. 12865/20;00014/2020;Pregao Presencial;201034;13350700;2020;1,76246E+13;1500000;Vencedora
Doc. 12865/20;00014/2020;Pregao Presencial;201034;16142000;2020;3,30105E+13;3800000;Perdedora
Doc. 12866/20;00006/2020;Pregao Presencial;201215;13350700;2020;8,9669E+12;54944070;Vencedora
Doc. 12866/20;00006/2020;Pregao Presencial;201215;13350700;2020;2,13184E+13;32847000;Perdedora
Doc. 12874/20;00007/2020;Tomada de Precos;201034;13786470;2020;2,74503E+13;17101383;Vencedora
Doc. 12881/20;00006/2020;Pregao Presencial;201081;18475000;2020;4,90616E+12;11300000;Vencedora
Doc. 12881/20;00006/2020;Pregao Presencial;201081;13786470;2020;1,41185E+13;14780000;Vencedora
Doc. 12881/20;00006/2020;Pregao Presencial;201081;18475000;2020;2,02266E+13;28500000;Vencedora
Doc. 12888/20;00023/2020;Pregao Presencial;201201;2200000;2020;3,09257E+12;5200000;Vencedora
Doc. 12891/20;00024/2020;Pregao Presencial;201201;1200000;2020;8,16029E+12;25584269;Vencedora
Doc. 12891/20;00024/2020;Pregao Presencial;201201;1200000;2020;2,02268E+13;30007601;Vencedora
Doc. 12891/20;00024/2020;Pregao Presencial;201201;145674846;2020;2,79857E+13;17958873;Vencedora
Doc. 12891/20;00024/2020;Pregao Presencial;201201;1200000;2020;2,97753E+13;21458181;Vencedora
Doc. 12891/20;00024/2020;Pregao Presencial;201201;15274000;2020;7,01043E+13;31838995;Vencedora
Doc. 12893/20;00025/2020;Pregao Presencial;201201;1200000;2020;8,16029E+12;22745867;Vencedora
Doc. 12893/20;00025/2020;Pregao Presencial;201201;1449400;2020;1,72275E+13;21256166;Vencedora
Doc. 12893/20;00025/2020;Pregao Presencial;201201;150000;2020;2,02268E+13;19211770;Vencedora
Doc. 12893/20;00025/2020;Pregao Presencial;201201;3556135;2020;2,79857E+13;24813981;Vencedora
Doc. 12893/20;00025/2020;Pregao Presencial;201201;11000000;2020;7,01043E+13;35865301;Vencedora
Doc. 12902/19;00012/2019;Pregao Presencial;201001;385000;2019;2,0771E+13;25000000;Vencedora
Doc. 12904/19;00010/2019;Pregao Presencial;201001;7200000;2019;1,14682E+13;7878875;Vencedora
Doc. 12904/19;00010/2019;Pregao Presencial;201001;206259000;2019;2,72719E+13;4930220;Vencedora
Doc. 12905/19;00011/2019;Pregao Presencial;201001;152024250;2019;1,14682E+13;26963330;Vencedora
Doc. 12905/19;00011/2019;Pregao Presencial;201001;110000;2019;2,72719E+13;20182950;Vencedora
Doc. 12908/21;00002/2021;Pregao Presencial;201201;17025167;2021;2,72643E+13;14590000;Vencedora
Doc. 12930/20;00008/2020;Pregao Presencial;201205;695000;2020;8,16029E+12;29333380;Vencedora
Doc. 12930/20;00008/2020;Pregao Presencial;201205;12687000;2020;1,72908E+13;28196740;Vencedora
Doc. 12937/20;00006/2020;Pregao Presencial;601200;695000;2020;3,04314E+13;6750000;Vencedora
Doc. 12944/19;00014/2019;Pregao Presencial;201158;10063648;2019;2,96615E+13;8839400;Vencedora
Doc. 12944/19;00014/2019;Pregao Presencial;201158;10063648;2019;2,97212E+13;8838500;Vencedora
Doc. 12947/19;00002/2019;Pregao Presencial;201174;10063648;2019;3,31999E+12;482650;Vencedora
Doc. 12947/19;00002/2019;Pregao Presencial;201174;10063648;2019;4,82642E+12;676300;Vencedora
Doc. 12947/19;00002/2019;Pregao Presencial;201174;10063648;2019;1,53481E+13;1136900;Vencedora
Doc. 12947/19;00002/2019;Pregao Presencial;201174;10063648;2019;2,75456E+13;186660;Vencedora
Doc. 12952/20;00007/2020;Pregao Presencial;201205;18000000;2020;3,46768E+12;20914220;Vencedora
Doc. 12952/20;00007/2020;Pregao Presencial;201205;18000000;2020;2,68892E+13;25974660;Vencedora
Doc. 12952/20;00007/2020;Pregao Presencial;201205;18000000;2020;3,17116E+13;26696350;Vencedora
Doc. 12952/21;00005/2021;Pregao Presencial;201152;4000000;2021;7,00975E+13;12775000;Vencedora
Doc. 12958/19;00008/2019;Pregao Presencial;601200;10063648;2019;1,70205E+13;27856800;Vencedora
Doc. 12958/19;00008/2019;Pregao Presencial;601200;10063648;2019;2,17788E+13;27189000;Vencedora
Doc. 12959/20;00020/2020;Pregao Presencial;201178;7035000;2020;3,33015E+12;14905000;Vencedora
Doc. 12959/20;00020/2020;Pregao Presencial;201178;7242000;2020;3,53827E+12;15975000;Perdedora
Doc. 12959/20;00020/2020;Pregao Presencial;201178;10500000;2020;4,67912E+12;11786330;Vencedora
Doc. 12959/20;00020/2020;Pregao Presencial;201178;1106772;2020;8,32148E+12;8311000;Perdedora
Doc. 12959/20;00020/2020;Pregao Presencial;201178;1106772;2020;1,2634E+13;16365000;Perdedora
Doc. 12959/20;00020/2020;Pregao Presencial;201178;2138500;2020;2,65267E+13;19088000;Perdedora
Doc. 12959/20;00020/2020;Pregao Presencial;201178;2138500;2020;2,75456E+13;17800000;Perdedora
Doc. 12959/20;00020/2020;Pregao Presencial;201178;1106772;2020;4,09641E+13;15460000;Perdedora
Doc. 12960/19;00015/2019;Pregao Presencial;201158;10063648;2019;2,41276E+13;15485460;Vencedora
Doc. 12961/20;00007/2020;Pregao Presencial;201101;5855976;2020;2,07168E+13;11500000;Vencedora
Doc. 12961/20;00007/2020;Pregao Presencial;201101;5855976;2020;2,4759E+13;16800000;Vencedora
Doc. 12961/20;00007/2020;Pregao Presencial;201101;7035000;2020;2,76364E+13;3554000;Vencedora
Doc. 12962/21;00003/2021;Pregao Presencial;201112;35780000;2021;3,31453E+13;8550000;Vencedora
Doc. 12965/20;00002/2020;Tomada de Precos;201203;1598225;2020;1,52338E+13;17924810;Vencedora
Doc. 12965/20;00002/2020;Tomada de Precos;201203;1598225;2020;2,02564E+13;18117269;Perdedora
Doc. 12965/20;00002/2020;Tomada de Precos;201203;1598225;2020;2,23709E+13;18046505;Perdedora
Doc. 12969/19;00016/2019;Pregao Presencial;201158;117606000;2019;2,41276E+13;3342400;Vencedora
Doc. 12974/20;00001/2020;Inexigibilidade;201010;4200000;2020;2,76975E+13;13750000;Vencedora
Doc. 12975/19;00009/2019;Pregao Presencial;601200;93343200;2019;5,45703E+12;12711900;Vencedora
Doc. 12975/19;00009/2019;Pregao Presencial;601200;93343200;2019;9,63233E+12;14385100;Vencedora
Doc. 12975/19;00009/2019;Pregao Presencial;601200;93343200;2019;1,22705E+13;17061420;Perdedora
Doc. 12975/19;00009/2019;Pregao Presencial;601200;93343200;2019;1,98355E+13;13430930;Vencedora
Doc. 12978/20;00001/2020;Chamada Publica;201038;4032500;2020;8,85504E+12;3807000;Vencedora
Doc. 12978/20;00001/2020;Chamada Publica;201038;4032500;2020;1,14513E+13;13467500;Vencedora
Doc. 12978/20;00001/2020;Chamada Publica;201038;1253000;2020;1,27309E+13;18762400;Vencedora
Doc. 12979/20;00167/2020;Inexigibilidade;603095;4032500;2020;3,27844E+13;150000;Vencedora
Doc. 12980/20;00015/2020;Pregao Presencial;201137;1660000;2020;1,85576E+13;50963000;Vencedora
Doc. 12980/20;00015/2020;Pregao Presencial;201137;1660000;2020;2,8955E+13;45401555;Vencedora
Doc. 12981/20;00168/2020;Inexigibilidade;603095;1660000;2020;2,93854E+13;300000;Vencedora
Doc. 12982/20;00013/2020;Pregao Presencial;201008;18000000;2020;6,21352E+12;4390000;Vencedora
Doc. 12983/20;00169/2020;Inexigibilidade;603095;29776585;2020;8,9093E+12;200000;Vencedora
Doc. 12985/19;00014/2019;Pregao Presencial;201109;1008000;2019;1,52641E+13;63000000;Vencedora
Doc. 12985/20;00007/2020;Pregao Presencial;201094;25619696;2020;6,31798E+12;23275000;Vencedora
Doc. 12985/21;00002/2021;Inexigibilidade;201155;35780000;2021;8,70647E+12;2970000;Vencedora
Doc. 12987/20;00012/2020;Pregao Presencial;201129;43000;2020;1,19911E+13;11008000;Vencedora
Doc. 12996/20;00001/2020;Tomada de Precos;201094;960493;2020;1,64672E+12;20737739;Vencedora
Doc. 12998/19;01016/2019;Pregao Presencial;201135;27155700;2019;3,19459E+13;32700000;Vencedora
Doc. 12998/21;00020/2021;Pregao Presencial;201082;35780000;2021;9,58548E+11;47400000;Vencedora
Doc. 13000/20;00015/2020;Pregao Presencial;201120;400000;2020;4,45163E+12;7443194;Vencedora
Doc. 13000/20;00015/2020;Pregao Presencial;201120;960493;2020;4,67912E+12;1126240;Vencedora
Doc. 13000/20;00015/2020;Pregao Presencial;201120;400000;2020;7,78851E+12;8112725;Vencedora
Doc. 13000/20;00015/2020;Pregao Presencial;201120;15015023;2020;8,16029E+12;2976642;Vencedora
Doc. 13000/20;00015/2020;Pregao Presencial;201120;420000;2020;9,56027E+12;5366200;Vencedora
Doc. 13000/20;00015/2020;Pregao Presencial;201120;960493;2020;1,6826E+13;1911183;Vencedora
Doc. 13000/20;00015/2020;Pregao Presencial;201120;400000;2020;6,34789E+13;2357920;Vencedora
Doc. 13003/20;00001/2020;Tomada de Precos;201046;650000;2020;2,02564E+13;22332743;Vencedora
Doc. 13003/20;00001/2020;Tomada de Precos;201046;15015023;2020;2,67434E+13;22500011;Perdedora
Doc. 13007/19;00006/2019;Pregao Presencial;201003;3600000;2019;4,1202E+11;3427801;Vencedora
Doc. 13007/19;00006/2019;Pregao Presencial;201003;1302201;2019;5,45703E+12;4934640;Vencedora
Doc. 13007/19;00006/2019;Pregao Presencial;201003;27155700;2019;2,6995E+13;12262380;Perdedora
Doc. 13007/20;00014/2020;Pregao Eletronico;201050;5101340;2020;9,03639E+12;16488800;Vencedora
Doc. 13007/20;00014/2020;Pregao Eletronico;201050;1210500;2020;1,2671E+13;9096200;Perdedora
Doc. 13007/20;00014/2020;Pregao Eletronico;201050;420000;2020;1,82749E+13;9283390;Vencedora
Doc. 13007/20;00014/2020;Pregao Eletronico;201050;2850000;2020;2,64099E+13;264100;Perdedora
Doc. 13007/20;00014/2020;Pregao Eletronico;201050;240000;2020;2,64695E+13;56000000;Perdedora
Doc. 13007/20;00014/2020;Pregao Eletronico;201050;5101340;2020;2,67298E+13;11119400;Vencedora
Doc. 13007/20;00014/2020;Pregao Eletronico;201050;9120000;2020;2,71362E+13;16485800;Vencedora
Doc. 13011/19;00001/2019;Chamada Publica;201003;4559550;2019;2,48548E+12;1014000;Vencedora
Doc. 13011/19;00001/2019;Chamada Publica;201003;3000000;2019;4,49935E+12;10784678;Vencedora
Doc. 13011/19;00001/2019;Chamada Publica;201003;682000;2019;1,14513E+13;4000000;Vencedora
Doc. 13013/20;00017/2020;Pregao Eletronico;201050;480000;2020;3,46665E+12;64429464;Perdedora
Doc. 13013/20;00017/2020;Pregao Eletronico;201050;41248000;2020;8,37405E+12;34337138;Vencedora
Doc. 13013/20;00017/2020;Pregao Eletronico;201050;41248000;2020;1,05555E+13;64306000;Vencedora
Doc. 13013/20;00017/2020;Pregao Eletronico;201050;600000;2020;1,38855E+13;64429464;Perdedora
Doc. 13013/20;00017/2020;Pregao Eletronico;201050;3800000;2020;1,38986E+13;64429464;Perdedora
Doc. 13013/20;00017/2020;Pregao Eletronico;201050;1214046;2020;1,81086E+13;64420400;Vencedora
Doc. 13013/20;00017/2020;Pregao Eletronico;201050;1200000;2020;2,41378E+13;64420400;Perdedora
Doc. 13013/20;00017/2020;Pregao Eletronico;201050;1800000;2020;3,09349E+13;64429464;Perdedora
Doc. 13013/20;00017/2020;Pregao Eletronico;201050;480000;2020;4,09942E+13;128858928;Perdedora
Doc. 13014/19;00006/2019;Pregao Presencial;201076;73547000;2019;2,77099E+13;7318000;Vencedora
Doc. 13015/19;00007/2019;Pregao Presencial;201076;89500000;2019;8,22898E+12;9216000;Perdedora
Doc. 13015/19;00007/2019;Pregao Presencial;201076;9816000;2019;1,48011E+13;6900000;Vencedora
Doc. 13015/19;00007/2019;Pregao Presencial;201076;8400000;2019;2,16363E+13;9480000;Perdedora
Doc. 13017/20;00018/2020;Pregao Eletronico;201050;41248000;2020;6,2285E+12;10158680;Perdedora
Doc. 13017/20;00018/2020;Pregao Eletronico;201050;15536779;2020;8,0847E+12;12280000;Perdedora
Doc. 13017/20;00018/2020;Pregao Eletronico;201050;13500000;2020;9,03639E+12;299000;Vencedora
Doc. 13017/20;00018/2020;Pregao Eletronico;201050;15536779;2020;1,07824E+13;11660960;Perdedora
Doc. 13017/20;00018/2020;Pregao Eletronico;201050;420000;2020;1,13718E+13;250000;Perdedora
Doc. 13017/20;00018/2020;Pregao Eletronico;201050;360000;2020;1,2671E+13;1835760;Perdedora
Doc. 13017/20;00018/2020;Pregao Eletronico;201050;15536779;2020;1,49844E+13;1296104;Perdedora
Doc. 13017/20;00018/2020;Pregao Eletronico;201050;13500000;2020;1,68668E+13;1382706;Vencedora
Doc. 13017/20;00018/2020;Pregao Eletronico;201050;6475048;2020;1,83863E+13;9653800;Perdedora
Doc. 13017/20;00018/2020;Pregao Eletronico;201050;13500000;2020;1,96531E+13;8554000;Perdedora
Doc. 13017/20;00018/2020;Pregao Eletronico;201050;13500000;2020;2,04135E+13;9793220;Perdedora
Doc. 13017/20;00018/2020;Pregao Eletronico;201050;13500000;2020;2,23271E+13;493224;Perdedora
Doc. 13017/20;00018/2020;Pregao Eletronico;201050;15536779;2020;2,64695E+13;13790000;Perdedora
Doc. 13017/20;00018/2020;Pregao Eletronico;201050;13500000;2020;2,67298E+13;22550184;Vencedora
Doc. 13017/20;00018/2020;Pregao Eletronico;201050;420000;2020;2,69507E+13;28734359;Vencedora
Doc. 13017/20;00018/2020;Pregao Eletronico;201050;13500000;2020;2,71362E+13;27644933;Vencedora
Doc. 13017/20;00018/2020;Pregao Eletronico;201050;9276000;2020;2,80318E+13;12300664;Perdedora
Doc. 13017/20;00018/2020;Pregao Eletronico;201050;13500000;2020;2,87195E+13;8812000;Vencedora
Doc. 13017/20;00018/2020;Pregao Eletronico;201050;13500000;2020;2,9903E+13;25010225;Perdedora
Doc. 13017/20;00018/2020;Pregao Eletronico;201050;360000;2020;3,07124E+13;23167088;Perdedora
Doc. 13017/20;00018/2020;Pregao Eletronico;201050;13500000;2020;3,08155E+13;19330000;Perdedora
Doc. 13017/20;00018/2020;Pregao Eletronico;201050;13500000;2020;3,14111E+13;26293389;Perdedora
Doc. 13017/20;00018/2020;Pregao Eletronico;201050;41248000;2020;3,39321E+13;21293705;Perdedora
Doc. 13017/20;00018/2020;Pregao Eletronico;201050;9276000;2020;3,46821E+13;5397574;Perdedora
Doc. 13018/20;00003/2020;Pregao Presencial;201004;360000;2020;2,13184E+13;4203990;Vencedora
Doc. 13018/20;00003/2020;Pregao Presencial;201004;156000;2020;2,68892E+13;7841106;Vencedora
Doc. 13018/20;00003/2020;Pregao Presencial;201004;360000;2020;3,20561E+13;10723030;Vencedora
Doc. 13019/19;00001/2019;Pregao Presencial;603200;15735417;2019;1,54406E+13;21615000;Vencedora
Doc. 13020/20;00019/2020;Pregao Eletronico;201050;24659130;2020;9,4806E+11;106080000;Perdedora
Doc. 13020/20;00019/2020;Pregao Eletronico;201050;600000;2020;4,25109E+12;116050680;Perdedora
Doc. 13020/20;00019/2020;Pregao Eletronico;201050;336000;2020;5,20104E+12;116050680;Perdedora
Doc. 13020/20;00019/2020;Pregao Eletronico;201050;24659130;2020;8,23381E+12;116050680;Perdedora
Doc. 13020/20;00019/2020;Pregao Eletronico;201050;24659130;2020;9,49983E+12;114720000;Perdedora
Doc. 13020/20;00019/2020;Pregao Eletronico;201050;24659130;2020;1,42809E+13;115050680;Perdedora
Doc. 13020/20;00019/2020;Pregao Eletronico;201050;180000;2020;1,51888E+13;115050680;Perdedora
Doc. 13020/20;00019/2020;Pregao Eletronico;201050;360000;2020;1,80718E+13;116050680;Perdedora
Doc. 13020/20;00019/2020;Pregao Eletronico;201050;900000;2020;2,20364E+13;116050680;Perdedora
Doc. 13020/20;00019/2020;Pregao Eletronico;201050;999700;2020;2,79639E+13;116050680;Perdedora
Doc. 13020/20;00019/2020;Pregao Eletronico;201050;24659130;2020;2,89775E+13;116376000;Perdedora
Doc. 13020/20;00019/2020;Pregao Eletronico;201050;336000;2020;2,96322E+13;114480000;Perdedora
Doc. 13020/20;00019/2020;Pregao Eletronico;201050;336000;2020;2,9903E+13;116050680;Vencedora
Doc. 13020/20;00019/2020;Pregao Eletronico;201050;24659130;2020;3,02969E+13;9670890;Perdedora
Doc. 13020/20;00019/2020;Pregao Eletronico;201050;1500000;2020;3,41554E+13;116050680;Perdedora
Doc. 13021/20;00008/2020;Pregao Presencial;201018;480000;2020;5,12262E+12;3306890;Vencedora
Doc. 13021/20;00008/2020;Pregao Presencial;201018;49521395;2020;8,16029E+12;1566745;Vencedora
Doc. 13021/20;00008/2020;Pregao Presencial;201018;49521395;2020;9,21022E+12;415930;Vencedora
Doc. 13022/20;00001/2020;Tomada de Precos;201076;180000;2020;1,78098E+13;20604532;Perdedora
Doc. 13022/20;00001/2020;Tomada de Precos;201076;2050000;2020;2,98789E+13;18076892;Vencedora
Doc. 13023/19;00002/2019;Pregao Presencial;603200;15735417;2019;3,09257E+12;2100000;Vencedora
Doc. 13027/20;00007/2020;Pregao Presencial;201006;8200000;2020;2,93388E+13;2327160;Vencedora
Doc. 13027/20;00007/2020;Pregao Presencial;201006;2642850;2020;2,93464E+13;3575880;Vencedora
Doc. 13027/20;00007/2020;Pregao Presencial;201006;8200000;2020;2,94115E+13;2425500;Vencedora
Doc. 13027/20;00007/2020;Pregao Presencial;201006;17972000;2020;2,95031E+13;3059100;Vencedora
Doc. 13027/20;00007/2020;Pregao Presencial;201006;2520000;2020;2,95159E+13;3009600;Vencedora
Doc. 13027/20;00007/2020;Pregao Presencial;201006;7907547;2020;2,95172E+13;3414400;Vencedora
Doc. 13027/20;00007/2020;Pregao Presencial;201006;7907547;2020;2,952E+13;2583240;Vencedora
Doc. 13027/20;00007/2020;Pregao Presencial;201006;11650000;2020;3,26356E+13;3746160;Vencedora
Doc. 13030/19;00004/2019;Pregao Presencial;601107;15735417;2019;7,00975E+13;6000000;Vencedora
Doc. 13030/20;00005/2020;Pregao Presencial;201113;706898218;2020;8,16029E+12;26780290;Vencedora
Doc. 13030/20;00005/2020;Pregao Presencial;201113;706898218;2020;1,66822E+13;33056530;Vencedora
Doc. 13030/20;00005/2020;Pregao Presencial;201113;160000;2020;2,02268E+13;38492900;Perdedora
Doc. 13030/20;00005/2020;Pregao Presencial;201113;160000;2020;2,3706E+13;13671520;Vencedora
Doc. 13030/20;00005/2020;Pregao Presencial;201113;706898218;2020;2,97753E+13;22292890;Vencedora
Doc. 13031/20;00029/2020;Pregao Presencial;601014;9000000;2020;2,25901E+13;17100000;Perdedora
Doc. 13031/20;00029/2020;Pregao Presencial;601014;3632040;2020;2,75017E+13;15980400;Perdedora
